1 1 0
1 2 6579.485719447373
1 3 1337.030355642114
1 4 423.96649612541654
1 5 13888.999751744408
1 6 4738.594441254197
1 7 3569.494280438553
1 8 17875.396739584347
1 9 5101.857551162712
1 10 5299.853206338349
1 11 4172.929138789916
1 12 5332.051795803916
1 13 6261.813631855271
1 14 18392.28121580726
1 15 7247.807417567195
1 16 4825.272818004644
1 17 8542.761351001624
1 18 6721.447195258413
1 19 4593.141928276003
1 20 16879.917140371035
1 21 5885.888255983508
1 22 6622.94026993313
1 23 922.9850812890177
1 24 13157.971255578208
1 25 11436.001928377154
1 26 2507.774331870581
1 27 1647.44293150228
1 28 6400.48804539126
1 29 6520.181349817466
1 30 12144.188469973533
1 31 5168.324803400798
1 32 4998.401537993179
1 33 9284.923997687538
1 34 5490.328791852517
1 35 4761.190148607965
1 36 8684.986910711728
1 37 1461.916035912972
1 38 5017.56764245283
1 39 7763.391649022117
1 40 6460.472919806024
1 41 5374.0990812494365
1 42 5171.352558972739
1 43 2396.7281911605232
1 44 6156.968472667691
1 45 5125.909033410799
1 46 5249.21225311047
1 47 5184.165583886009
1 48 7220.547009743171
1 49 3837.943913678282
1 50 4606.734647726898
1 51 15712.979552532339
1 52 4968.288555856682
1 53 15995.303585924237
1 54 6946.50747119822
1 55 6310.5424541160355
1 56 5354.330890673622
1 57 6761.344014150166
1 58 5604.22498921729
1 59 9271.315201890191
1 60 1165.4514735934101
1 61 5795.4841548261475
1 62 724.4987955140269
1 63 1798.4102374594145
1 64 5211.832362857209
1 65 10228.237690657
1 66 14460.959138519343
1 67 5234.624825007055
1 68 4601.356853325913
1 69 6313.03183476489
1 70 5434.05806182825
1 71 5348.689826350939
1 72 8154.404372857634
1 73 12278.399982355379
1 74 6322.309825780806
1 75 1075.8869663960397
1 76 19535.067747423625
1 77 4654.236799469684
1 78 4955.040085225344
1 79 8496.167550887296
1 80 5991.082564786436
1 81 3431.711056685185
1 82 3899.274605307059
1 83 7432.819312347025
1 84 9491.67989489036
1 85 6537.845871189264
1 86 16001.076253825071
1 87 6963.777311887177
1 88 11846.841574392945
1 89 4636.575750535301
1 90 8592.8189905137
1 91 6575.6036063548045
1 92 12646.257801918855
1 93 18211.22907093009
1 94 8494.786628788099
1 95 12384.003019493488
1 96 2374.1441647041884
1 97 5033.695341530907
1 98 3948.001370034519
1 99 8143.886780752514
1 100 4106.950889154512
1 101 9678.659255545013
1 102 4153.382516760927
1 103 3876.1965161479247
1 104 7290.29772268612
1 105 8013.1895620423775
1 106 17264.96740823745
1 107 6331.845678544128
1 108 2403.951551006749
1 109 11724.68365997601
1 110 6074.295366881327
1 111 5963.011825575195
1 112 7459.9983009971575
1 113 1596.3261641347708
1 114 4696.977731252577
1 115 8307.633745855217
1 116 3750.988484070647
1 117 4872.39114974212
1 118 5191.38537622019
1 119 587.3065103362244
1 120 5152.380695496641
1 121 8191.952671954523
1 122 2481.8531319655235
1 123 4245.739709533372
1 124 5020.434584561824
1 125 3905.2774032642933
1 126 18563.92441413991
1 127 1431.4695314847677
1 128 8596.807478972089
1 129 5808.542134561058
1 130 9050.380338485513
1 131 6240.578307918339
1 132 13576.149264842636
1 133 5264.348380192573
1 134 6564.124812863238
1 135 5120.462984156668
1 136 18802.457439495145
1 137 5175.896908657536
1 138 10354.599137862997
1 139 6112.43813111474
1 140 5495.045523442499
1 141 4419.124070864168
1 142 758.0889100251774
1 143 7057.908377095846
1 144 5567.938826013584
1 145 6711.360237560426
1 146 6992.822183908955
1 147 2228.2121708804357
1 148 4600.649280748906
1 149 8087.221160680372
1 150 10873.339222441666
1 151 8879.165045565722
1 152 15227.948678161256
1 153 1132.8346985308142
1 154 5071.356440682358
1 155 1924.4036104104828
1 156 17892.246500139
1 157 18037.426016756664
1 158 7563.199050562876
1 159 7286.725717370919
1 160 6203.5795993751635
1 161 8168.543016998171
1 162 829.6228611497054
1 163 18271.039979442638
1 164 17633.858526859865
1 165 8337.10103019775
1 166 16049.678952510078
1 167 5668.211606813064
1 168 4882.107656421664
1 169 6559.593205355578
1 170 11949.267305187494
1 171 6460.320507672931
1 172 4727.451068318118
1 173 7300.008560108919
1 174 16823.67412893398
1 175 6357.019899525642
1 176 7543.424789887315
1 177 18425.442814837912
1 178 745.5706060065985
1 179 5272.500183809359
1 180 2383.852810482279
1 181 4907.013354259828
1 182 4841.413760356157
1 183 11728.26473530471
1 184 12898.854646834057
1 185 8301.769671485163
1 186 3206.3504613043
1 187 10925.623711616572
1 188 6702.472999159833
1 189 6252.009595064021
1 190 5822.163176018672
1 191 6728.634681860041
1 192 4386.209540883958
1 193 6361.428035835081
1 194 6385.016003617725
