1 1 0.0
1 2 0.125
1 3 0.25
1 4 0.375
1 5 0.5
1 6 0.625
1 7 0.75
1 8 0.875
1 9 0.125
1 10 0.1767766952966369
1 11 0.2795084971874737
1 12 0.39528470752104744
1 13 0.5153882032022076
1 14 0.6373774391990981
1 15 0.7603453162872774
1 16 0.8838834764831844
1 17 0.25
1 18 0.2795084971874737
1 19 0.3535533905932738
1 20 0.45069390943299864
1 21 0.5590169943749475
1 22 0.673145600891813
1 23 0.7905694150420949
1 24 0.9100137361600648
1 25 0.375
1 26 0.39528470752104744
1 27 0.45069390943299864
1 28 0.5303300858899106
1 29 0.625
1 30 0.7288689868556626
1 31 0.8385254915624212
1 32 0.9519716382329886
1 33 0.5
1 34 0.5153882032022076
1 35 0.5590169943749475
1 36 0.625
1 37 0.7071067811865476
1 38 0.8003905296791061
1 39 0.9013878188659973
1 40 1.0077822185373186
1 41 0.625
1 42 0.6373774391990981
1 43 0.673145600891813
1 44 0.7288689868556626
1 45 0.8003905296791061
1 46 0.8838834764831844
1 47 0.9762812094883317
1 48 1.0752906583803283
1 49 0.75
1 50 0.7603453162872774
1 51 0.7905694150420949
1 52 0.8385254915624212
1 53 0.9013878188659973
1 54 0.9762812094883317
1 55 1.0606601717798212
1 56 1.1524430571616109
1 57 0.875
1 58 0.8838834764831844
1 59 0.9100137361600648
1 60 0.9519716382329886
1 61 1.0077822185373186
1 62 1.0752906583803283
1 63 1.1524430571616109
1 64 1.2374368670764582
2 1 0.125
2 2 0.0
2 3 0.125
2 4 0.25
2 5 0.375
2 6 0.5
2 7 0.625
2 8 0.75
2 9 0.1767766952966369
2 10 0.125
2 11 0.1767766952966369
2 12 0.2795084971874737
2 13 0.39528470752104744
2 14 0.5153882032022076
2 15 0.6373774391990981
2 16 0.7603453162872774
2 17 0.2795084971874737
2 18 0.25
2 19 0.2795084971874737
2 20 0.3535533905932738
2 21 0.45069390943299864
2 22 0.5590169943749475
2 23 0.673145600891813
2 24 0.7905694150420949
2 25 0.39528470752104744
2 26 0.375
2 27 0.39528470752104744
2 28 0.45069390943299864
2 29 0.5303300858899106
2 30 0.625
2 31 0.7288689868556626
2 32 0.8385254915624212
2 33 0.5153882032022076
2 34 0.5
2 35 0.5153882032022076
2 36 0.5590169943749475
2 37 0.625
2 38 0.7071067811865476
2 39 0.8003905296791061
2 40 0.9013878188659973
2 41 0.6373774391990981
2 42 0.625
2 43 0.6373774391990981
2 44 0.673145600891813
2 45 0.7288689868556626
2 46 0.8003905296791061
2 47 0.8838834764831844
2 48 0.9762812094883317
2 49 0.7603453162872774
2 50 0.75
2 51 0.7603453162872774
2 52 0.7905694150420949
2 53 0.8385254915624212
2 54 0.9013878188659973
2 55 0.9762812094883317
2 56 1.0606601717798212
2 57 0.8838834764831844
2 58 0.875
2 59 0.8838834764831844
2 60 0.9100137361600648
2 61 0.9519716382329886
2 62 1.0077822185373186
2 63 1.0752906583803283
2 64 1.1524430571616109
3 1 0.25
3 2 0.125
3 3 0.0
3 4 0.125
3 5 0.25
3 6 0.375
3 7 0.5
3 8 0.625
3 9 0.2795084971874737
3 10 0.1767766952966369
3 11 0.125
3 12 0.1767766952966369
3 13 0.2795084971874737
3 14 0.39528470752104744
3 15 0.5153882032022076
3 16 0.6373774391990981
3 17 0.3535533905932738
3 18 0.2795084971874737
3 19 0.25
3 20 0.2795084971874737
3 21 0.3535533905932738
3 22 0.45069390943299864
3 23 0.5590169943749475
3 24 0.673145600891813
3 25 0.45069390943299864
3 26 0.39528470752104744
3 27 0.375
3 28 0.39528470752104744
3 29 0.45069390943299864
3 30 0.5303300858899106
3 31 0.625
3 32 0.7288689868556626
3 33 0.5590169943749475
3 34 0.5153882032022076
3 35 0.5
3 36 0.5153882032022076
3 37 0.5590169943749475
3 38 0.625
3 39 0.7071067811865476
3 40 0.8003905296791061
3 41 0.673145600891813
3 42 0.6373774391990981
3 43 0.625
3 44 0.6373774391990981
3 45 0.673145600891813
3 46 0.7288689868556626
3 47 0.8003905296791061
3 48 0.8838834764831844
3 49 0.7905694150420949
3 50 0.7603453162872774
3 51 0.75
3 52 0.7603453162872774
3 53 0.7905694150420949
3 54 0.8385254915624212
3 55 0.9013878188659973
3 56 0.9762812094883317
3 57 0.9100137361600648
3 58 0.8838834764831844
3 59 0.875
3 60 0.8838834764831844
3 61 0.9100137361600648
3 62 0.9519716382329886
3 63 1.0077822185373186
3 64 1.0752906583803283
4 1 0.375
4 2 0.25
4 3 0.125
4 4 0.0
4 5 0.125
4 6 0.25
4 7 0.375
